epoch,ts,temperature_c,temperature_f,humidity_pct,pressure_station_mbar,pressure_sealevel_mbar,dew_point_c,heat_index_c,wu_status
1788299716,2026-09-01T22:55:16+0100,15.43,59.77,78.91,1007.32,1013.29,11.8,15.4,success
1788300025,2026-09-01T23:00:25+0100,15.35,59.63,79.63,1007.25,1013.23,11.8,15.3,success
1788300317,2026-09-01T23:05:17+0100,15.3,59.54,79.64,1007.28,1013.26,11.8,15.3,success
1788300683,2026-09-01T23:11:23+0100,15.26,59.47,79.13,1007.37,1013.35,11.7,15.3,success
1788300917,2026-09-01T23:15:17+0100,15.25,59.45,78.71,1007.34,1013.31,11.6,15.2,success
1788301219,2026-09-01T23:20:19+0100,15.22,59.4,78.81,1007.38,1013.35,11.6,15.2,success
1788301531,2026-09-01T23:25:31+0100,15.34,59.61,78.49,1007.35,1013.33,11.6,15.3,success
1788301825,2026-09-01T23:30:25+0100,15.29,59.52,78.69,1007.37,1013.35,11.6,15.3,success
1788302122,2026-09-01T23:35:22+0100,15.24,59.43,78.77,1007.34,1013.31,11.6,15.2,success
1788302459,2026-09-01T23:40:59+0100,15.12,59.22,79.31,1007.28,1013.26,11.6,15.1,success
1788302718,2026-09-01T23:45:18+0100,15.14,59.25,79.44,1007.24,1013.22,11.6,15.1,success
1788303024,2026-09-01T23:50:24+0100,15.06,59.11,79.6,1007.12,1013.1,11.6,15.1,success
1788303324,2026-09-01T23:55:24+0100,14.99,58.98,79.63,1007.13,1013.11,11.5,15.0,success
1788303622,2026-09-02T00:00:22+0100,14.97,58.95,79.65,1007.11,1013.09,11.5,15.0,success
1788303917,2026-09-02T00:05:17+0100,14.92,58.86,79.87,1007.21,1013.19,11.5,14.9,success
1788304222,2026-09-02T00:10:22+0100,14.88,58.78,80.57,1007.26,1013.24,11.6,14.9,success
1788304529,2026-09-02T00:15:29+0100,14.88,58.78,80.76,1007.06,1013.04,11.6,14.9,success
1788304827,2026-09-02T00:20:27+0100,14.87,58.77,80.77,1006.95,1012.93,11.6,14.9,success
1788305118,2026-09-02T00:25:18+0100,14.85,58.73,81.19,1006.94,1012.92,11.7,14.8,success
1788305432,2026-09-02T00:30:32+0100,14.89,58.8,81.17,1006.99,1012.97,11.7,14.9,success
1788305731,2026-09-02T00:35:31+0100,14.86,58.75,81.49,1006.93,1012.91,11.7,14.9,success
1788306017,2026-09-02T00:40:17+0100,14.9,58.82,81.7,1006.88,1012.86,11.8,14.9,success
1788306323,2026-09-02T00:45:23+0100,14.98,58.96,81.75,1006.98,1012.96,11.9,15.0,success
1788306618,2026-09-02T00:50:18+0100,14.97,58.95,81.41,1006.87,1012.85,11.8,15.0,success
1788306917,2026-09-02T00:55:17+0100,14.81,58.66,81.72,1006.89,1012.87,11.7,14.8,success
1788307219,2026-09-02T01:00:19+0100,14.72,58.5,82.11,1006.97,1012.95,11.7,14.7,success
1788307528,2026-09-02T01:05:28+0100,14.58,58.24,82.55,1006.99,1012.98,11.6,14.6,success
1788307825,2026-09-02T01:10:25+0100,14.51,58.12,82.99,1006.82,1012.81,11.7,14.5,success
1788308128,2026-09-02T01:15:28+0100,14.44,57.99,83.32,1006.85,1012.84,11.6,14.4,success
1788308429,2026-09-02T01:20:29+0100,14.41,57.94,83.66,1006.66,1012.65,11.7,14.4,success
1788308720,2026-09-02T01:25:20+0100,14.32,57.78,84.02,1006.71,1012.7,11.7,14.3,success
1788309021,2026-09-02T01:30:21+0100,14.4,57.92,84.69,1006.63,1012.61,11.9,14.4,success
1788309319,2026-09-02T01:35:19+0100,14.52,58.14,86.15,1006.55,1012.54,12.2,14.5,success
1788309617,2026-09-02T01:40:17+0100,14.58,58.24,85.93,1006.69,1012.67,12.3,14.6,success
1788309924,2026-09-02T01:45:24+0100,14.7,58.46,85.28,1006.64,1012.62,12.3,14.7,success
1788310217,2026-09-02T01:50:17+0100,14.78,58.6,85.9,1006.62,1012.6,12.4,14.8,success
1788310530,2026-09-02T01:55:30+0100,14.73,58.51,85.64,1006.52,1012.5,12.3,14.7,success
1788310828,2026-09-02T02:00:28+0100,14.64,58.35,85.8,1006.44,1012.43,12.3,14.6,success
1788311126,2026-09-02T02:05:26+0100,14.58,58.24,85.86,1006.52,1012.5,12.2,14.6,success
1788311421,2026-09-02T02:10:21+0100,14.7,58.46,84.79,1006.4,1012.38,12.2,14.7,success
1788311729,2026-09-02T02:15:29+0100,14.81,58.66,81.21,1006.44,1012.42,11.6,14.8,success
1788312016,2026-09-02T02:20:16+0100,14.8,58.64,81.4,1006.42,1012.4,11.6,14.8,success
1788312328,2026-09-02T02:25:28+0100,14.85,58.73,79.8,1006.31,1012.28,11.4,14.8,success
1788312617,2026-09-02T02:30:17+0100,14.84,58.71,81.58,1006.33,1012.31,11.7,14.8,success
1788312918,2026-09-02T02:35:18+0100,14.69,58.44,82.81,1006.33,1012.31,11.8,14.7,success
1788313217,2026-09-02T02:40:17+0100,14.64,58.35,83.69,1006.29,1012.27,11.9,14.6,success
1788313524,2026-09-02T02:45:24+0100,14.6,58.28,83.07,1006.25,1012.23,11.8,14.6,success
1788313825,2026-09-02T02:50:25+0100,14.54,58.17,83.59,1006.18,1012.16,11.8,14.5,success
1788314127,2026-09-02T02:55:27+0100,14.51,58.12,83.75,1005.95,1011.93,11.8,14.5,success
1788314424,2026-09-02T03:00:24+0100,14.46,58.03,83.14,1005.92,1011.9,11.6,14.5,success
1788314724,2026-09-02T03:05:24+0100,14.48,58.06,82.63,1006.07,1012.05,11.6,14.5,success
1788315018,2026-09-02T03:10:18+0100,14.63,58.33,82.39,1006.04,1012.03,11.7,14.6,success
1788315317,2026-09-02T03:15:17+0100,14.72,58.5,82.1,1005.99,1011.97,11.7,14.7,success
1788315621,2026-09-02T03:20:21+0100,14.77,58.59,82.57,1005.81,1011.79,11.8,14.8,success
1788315919,2026-09-02T03:25:19+0100,14.78,58.6,83.09,1005.87,1011.85,11.9,14.8,success
1788316222,2026-09-02T03:30:22+0100,14.7,58.46,83.9,1005.78,1011.76,12.0,14.7,success
1788316522,2026-09-02T03:35:22+0100,14.7,58.46,84.23,1005.83,1011.81,12.1,14.7,success
1788316821,2026-09-02T03:40:21+0100,14.64,58.35,85.23,1005.7,1011.67,12.2,14.6,success
1788317122,2026-09-02T03:45:22+0100,14.55,58.19,85.96,1005.54,1011.52,12.2,14.6,success
1788317421,2026-09-02T03:50:21+0100,14.51,58.12,86.85,1005.64,1011.62,12.3,14.5,success
1788317728,2026-09-02T03:55:28+0100,14.48,58.06,87.42,1005.49,1011.47,12.4,14.5,success
1788318019,2026-09-02T04:00:19+0100,14.42,57.96,87.7,1005.44,1011.42,12.4,14.4,success
1788318317,2026-09-02T04:05:17+0100,14.39,57.9,88.19,1005.35,1011.33,12.5,14.4,success
1788318618,2026-09-02T04:10:18+0100,14.39,57.9,88.54,1005.4,1011.38,12.5,14.4,success
1788318921,2026-09-02T04:15:21+0100,14.37,57.87,89.34,1005.31,1011.29,12.6,14.4,success
1788319216,2026-09-02T04:20:16+0100,14.41,57.94,89.66,1005.21,1011.19,12.7,14.4,success
1788319516,2026-09-02T04:25:16+0100,14.42,57.96,90.18,1005.13,1011.11,12.8,14.4,success
1788319817,2026-09-02T04:30:17+0100,14.47,58.05,90.3,1004.97,1010.94,12.9,14.5,success
1788320122,2026-09-02T04:35:22+0100,14.5,58.1,90.28,1005.04,1011.01,12.9,14.5,error: URLError: <urlopen error [Errno -3] Temporary failure in name resolution>
1788320421,2026-09-02T04:40:21+0100,14.47,58.05,90.36,1004.99,1010.97,12.9,14.5,success
1788320718,2026-09-02T04:45:18+0100,14.44,57.99,91.23,1004.83,1010.81,13.0,14.4,success
1788321026,2026-09-02T04:50:26+0100,14.44,57.99,91.41,1004.66,1010.64,13.1,14.4,success
1788321318,2026-09-02T04:55:18+0100,14.46,58.03,91.82,1004.65,1010.62,13.1,14.5,success
1788321619,2026-09-02T05:00:19+0100,14.44,57.99,92.16,1004.54,1010.52,13.2,14.4,success
1788321922,2026-09-02T05:05:22+0100,14.47,58.05,92.53,1004.52,1010.49,13.3,14.5,success
1788322221,2026-09-02T05:10:21+0100,14.45,58.01,92.82,1004.59,1010.56,13.3,14.4,success
1788322523,2026-09-02T05:15:23+0100,14.45,58.01,92.93,1004.46,1010.43,13.3,14.4,success
1788322825,2026-09-02T05:20:25+0100,14.44,57.99,92.71,1004.55,1010.53,13.3,14.4,success
1788323119,2026-09-02T05:25:19+0100,14.43,57.97,92.86,1004.47,1010.45,13.3,14.4,success
1788323426,2026-09-02T05:30:26+0100,14.45,58.01,92.97,1004.4,1010.37,13.3,14.4,success
1788323718,2026-09-02T05:35:18+0100,14.43,57.97,92.38,1004.38,1010.35,13.2,14.4,success
1788324017,2026-09-02T05:40:17+0100,14.44,57.99,92.59,1004.29,1010.27,13.3,14.4,success
1788324318,2026-09-02T05:45:18+0100,14.45,58.01,92.62,1004.21,1010.19,13.3,14.4,success
1788324618,2026-09-02T05:50:18+0100,14.44,57.99,92.89,1004.15,1010.12,13.3,14.4,success
1788324921,2026-09-02T05:55:21+0100,14.51,58.12,92.82,1004.05,1010.02,13.4,14.5,success
1788325219,2026-09-02T06:00:19+0100,14.51,58.12,93.16,1003.97,1009.94,13.4,14.5,success
1788325521,2026-09-02T06:05:21+0100,14.52,58.14,92.88,1003.99,1009.96,13.4,14.5,success
1788325819,2026-09-02T06:10:19+0100,14.56,58.21,93.08,1003.9,1009.87,13.5,14.6,success
1788326126,2026-09-02T06:15:26+0100,14.56,58.21,93.09,1003.66,1009.63,13.5,14.6,success
1788326426,2026-09-02T06:20:26+0100,14.58,58.24,93.24,1003.61,1009.58,13.5,14.6,success
1788326723,2026-09-02T06:25:23+0100,14.62,58.32,93.32,1003.46,1009.42,13.6,14.6,success
1788327022,2026-09-02T06:30:22+0100,14.63,58.33,93.63,1003.35,1009.31,13.6,14.6,success
1788327318,2026-09-02T06:35:18+0100,14.64,58.35,94.11,1003.33,1009.3,13.7,14.6,success
1788327618,2026-09-02T06:40:18+0100,14.66,58.39,94.48,1003.39,1009.35,13.8,14.7,success
1788327918,2026-09-02T06:45:18+0100,14.72,58.5,94.71,1003.25,1009.22,13.9,14.7,success
1788328218,2026-09-02T06:50:18+0100,14.71,58.48,94.35,1003.13,1009.1,13.8,14.7,success
1788328519,2026-09-02T06:55:19+0100,14.71,58.48,94.23,1003.09,1009.05,13.8,14.7,success
1788328822,2026-09-02T07:00:22+0100,14.75,58.55,94.24,1003.07,1009.03,13.8,14.8,success
1788329123,2026-09-02T07:05:23+0100,14.77,58.59,93.9,1003.06,1009.02,13.8,14.8,success
1788329421,2026-09-02T07:10:21+0100,14.77,58.59,93.79,1003.04,1009.0,13.8,14.8,success
1788329723,2026-09-02T07:15:23+0100,14.78,58.6,93.5,1002.96,1008.92,13.7,14.8,success
1788330025,2026-09-02T07:20:25+0100,14.8,58.64,93.5,1002.87,1008.83,13.8,14.8,success
1788330317,2026-09-02T07:25:17+0100,14.82,58.68,93.49,1002.86,1008.82,13.8,14.8,success
1788330621,2026-09-02T07:30:21+0100,14.8,58.64,93.49,1002.83,1008.78,13.8,14.8,success
1788330916,2026-09-02T07:35:16+0100,14.78,58.6,94.0,1002.84,1008.8,13.8,14.8,success
1788331231,2026-09-02T07:40:31+0100,14.77,58.59,94.16,1002.82,1008.78,13.8,14.8,success
1788331516,2026-09-02T07:45:16+0100,14.78,58.6,94.08,1002.89,1008.84,13.8,14.8,success
1788331823,2026-09-02T07:50:23+0100,14.81,58.66,93.85,1002.8,1008.76,13.8,14.8,success
1788332123,2026-09-02T07:55:23+0100,14.84,58.71,93.82,1002.64,1008.6,13.9,14.8,success
1788332417,2026-09-02T08:00:17+0100,14.87,58.77,94.22,1002.52,1008.47,13.9,14.9,success
1788332717,2026-09-02T08:05:17+0100,14.97,58.95,94.34,1002.46,1008.42,14.1,15.0,success
1788333024,2026-09-02T08:10:24+0100,15.03,59.05,94.8,1002.34,1008.29,14.2,15.0,success
1788333317,2026-09-02T08:15:17+0100,15.09,59.16,94.96,1002.21,1008.16,14.3,15.1,success
1788333619,2026-09-02T08:20:19+0100,15.14,59.25,95.22,1002.14,1008.09,14.4,15.1,success
1788333919,2026-09-02T08:25:19+0100,15.26,59.47,95.07,1002.08,1008.02,14.5,15.3,success
1788334224,2026-09-02T08:30:24+0100,15.46,59.83,95.24,1002.17,1008.11,14.7,15.5,success
1788334522,2026-09-02T08:35:22+0100,15.61,60.1,94.56,1002.11,1008.05,14.7,15.6,success
1788334820,2026-09-02T08:40:20+0100,15.8,60.44,94.0,1002.15,1008.08,14.8,15.8,success
1788335125,2026-09-02T08:45:25+0100,15.9,60.62,93.19,1002.18,1008.11,14.8,15.9,success
1788335418,2026-09-02T08:50:18+0100,15.82,60.48,92.85,1002.28,1008.21,14.7,15.8,success
1788335723,2026-09-02T08:55:23+0100,15.85,60.53,92.71,1002.16,1008.09,14.7,15.8,success
1788336027,2026-09-02T09:00:27+0100,15.85,60.53,92.68,1002.24,1008.17,14.7,15.8,success
1788336335,2026-09-02T09:05:35+0100,15.85,60.53,93.04,1002.12,1008.05,14.7,15.8,success
1788336618,2026-09-02T09:10:18+0100,15.91,60.64,93.05,1002.22,1008.15,14.8,15.9,success
1788336923,2026-09-02T09:15:23+0100,15.88,60.58,92.54,1002.07,1008.0,14.7,15.9,success
1788337217,2026-09-02T09:20:17+0100,15.96,60.73,93.31,1002.14,1008.07,14.9,16.0,success
1788337518,2026-09-02T09:25:18+0100,16.0,60.8,92.75,1002.1,1008.03,14.8,16.0,success
1788337818,2026-09-02T09:30:18+0100,16.01,60.82,93.2,1002.07,1008.0,14.9,16.0,success
1788338140,2026-09-02T09:35:40+0100,15.98,60.76,93.45,1002.04,1007.97,14.9,16.0,success
1788338421,2026-09-02T09:40:21+0100,15.92,60.66,93.76,1001.93,1007.86,14.9,15.9,success
1788338729,2026-09-02T09:45:29+0100,15.87,60.57,93.86,1001.86,1007.79,14.9,15.9,success
1788339023,2026-09-02T09:50:23+0100,15.87,60.57,94.13,1001.89,1007.82,14.9,15.9,success
1788339326,2026-09-02T09:55:26+0100,15.91,60.64,94.27,1001.71,1007.64,15.0,15.9,success
1788339618,2026-09-02T10:00:18+0100,15.91,60.64,94.52,1001.66,1007.59,15.0,15.9,success
1788339920,2026-09-02T10:05:20+0100,15.88,60.58,94.64,1001.57,1007.49,15.0,15.9,success
1788340219,2026-09-02T10:10:19+0100,15.89,60.6,94.82,1001.53,1007.46,15.1,15.9,success
1788340520,2026-09-02T10:15:20+0100,15.89,60.6,95.12,1001.52,1007.44,15.1,15.9,success
1788340816,2026-09-02T10:20:16+0100,16.06,60.91,95.08,1001.52,1007.44,15.3,16.1,success
1788341119,2026-09-02T10:25:19+0100,16.26,61.27,95.04,1001.45,1007.37,15.5,16.3,success
1788341418,2026-09-02T10:30:18+0100,16.75,62.15,94.28,1001.36,1007.27,15.8,16.8,success
1788341724,2026-09-02T10:35:24+0100,16.93,62.47,93.96,1001.46,1007.37,16.0,16.9,success
1788342021,2026-09-02T10:40:21+0100,17.11,62.8,92.81,1001.47,1007.37,15.9,17.1,success
1788342335,2026-09-02T10:45:35+0100,17.13,62.83,92.67,1001.38,1007.28,15.9,17.1,success
1788342619,2026-09-02T10:50:19+0100,17.23,63.01,92.94,1001.38,1007.28,16.1,17.2,success
1788342920,2026-09-02T10:55:20+0100,17.13,62.83,92.93,1001.33,1007.23,16.0,17.1,success
1788343223,2026-09-02T11:00:23+0100,17.34,63.21,92.33,1001.23,1007.12,16.1,17.3,success
1788343526,2026-09-02T11:05:26+0100,17.87,64.17,91.59,1001.18,1007.06,16.5,17.9,success
1788343818,2026-09-02T11:10:18+0100,17.91,64.24,91.23,1001.19,1007.07,16.5,17.9,success
1788344118,2026-09-02T11:15:18+0100,18.01,64.42,90.84,1001.24,1007.13,16.5,18.0,success
1788344425,2026-09-02T11:20:25+0100,18.23,64.81,89.66,1001.23,1007.11,16.5,18.2,success
1788344717,2026-09-02T11:25:17+0100,19.06,66.31,90.24,1001.23,1007.09,17.4,19.1,success
1788345035,2026-09-02T11:30:35+0100,19.34,66.81,87.55,1001.18,1007.03,17.2,19.3,success
1788345319,2026-09-02T11:35:19+0100,19.23,66.61,87.44,1001.25,1007.11,17.1,19.2,success
1788345619,2026-09-02T11:40:19+0100,19.54,67.17,87.25,1001.34,1007.19,17.4,19.5,success
1788345924,2026-09-02T11:45:24+0100,20.3,68.54,85.18,1001.14,1006.98,17.7,20.3,success
1788346218,2026-09-02T11:50:18+0100,20.76,69.37,82.7,1001.13,1006.96,17.7,20.8,success
1788346519,2026-09-02T11:55:19+0100,21.47,70.65,81.85,1001.13,1006.95,18.2,21.5,success
1788346820,2026-09-02T12:00:20+0100,21.73,71.11,81.32,1001.07,1006.88,18.4,21.7,success
1788347121,2026-09-02T12:05:21+0100,21.96,71.53,79.9,1001.11,1006.91,18.3,22.0,success
1788347418,2026-09-02T12:10:18+0100,21.63,70.93,79.29,1001.07,1006.88,17.9,21.6,success
1788347720,2026-09-02T12:15:20+0100,21.67,71.01,79.89,1000.99,1006.8,18.0,21.7,success
1788348018,2026-09-02T12:20:18+0100,22.14,71.85,78.23,1001.0,1006.8,18.2,22.1,success
1788348322,2026-09-02T12:25:22+0100,22.14,71.85,77.0,1001.11,1006.91,17.9,22.1,success
1788348617,2026-09-02T12:30:17+0100,22.38,72.28,76.52,1001.05,1006.85,18.1,22.4,success
1788348937,2026-09-02T12:35:37+0100,22.83,73.09,73.82,1001.08,1006.87,17.9,22.8,success
1788349218,2026-09-02T12:40:18+0100,23.48,74.26,73.44,1000.89,1006.66,18.5,23.5,success
1788349525,2026-09-02T12:45:25+0100,23.83,74.89,70.73,1000.78,1006.55,18.2,23.8,success
1788349817,2026-09-02T12:50:17+0100,23.95,75.11,70.49,1000.73,1006.49,18.3,23.9,success
1788350117,2026-09-02T12:55:17+0100,24.24,75.63,69.5,1000.73,1006.49,18.3,24.2,success
1788350420,2026-09-02T13:00:20+0100,24.14,75.45,68.82,1000.81,1006.57,18.1,24.1,success
1788350717,2026-09-02T13:05:17+0100,23.62,74.52,70.94,1000.86,1006.63,18.0,23.6,success
1788351029,2026-09-02T13:10:29+0100,23.53,74.35,71.89,1000.94,1006.71,18.2,23.5,success
1788351320,2026-09-02T13:15:20+0100,23.77,74.79,70.06,1000.98,1006.75,18.0,23.8,success
1788351634,2026-09-02T13:20:34+0100,24.18,75.52,69.96,1000.89,1006.65,18.4,24.2,success
1788351922,2026-09-02T13:25:22+0100,24.45,76.01,68.9,1000.75,1006.5,18.4,24.4,success
1788352218,2026-09-02T13:30:18+0100,24.55,76.19,67.28,1000.63,1006.38,18.1,24.6,success
1788352523,2026-09-02T13:35:23+0100,24.89,76.8,68.45,1000.48,1006.22,18.7,24.9,success
1788352824,2026-09-02T13:40:24+0100,24.98,76.96,66.99,1000.69,1006.43,18.4,25.0,success
1788353126,2026-09-02T13:45:26+0100,24.71,76.48,66.45,1000.88,1006.63,18.0,24.7,success
1788353421,2026-09-02T13:50:21+0100,24.58,76.24,68.28,1000.84,1006.59,18.3,24.6,success
1788353721,2026-09-02T13:55:21+0100,25.05,77.09,66.52,1000.79,1006.53,18.4,25.1,success
1788354018,2026-09-02T14:00:18+0100,25.41,77.74,67.49,1000.94,1006.68,19.0,25.4,success
1788354319,2026-09-02T14:05:19+0100,24.91,76.84,66.98,1000.95,1006.7,18.4,24.9,success
1788354624,2026-09-02T14:10:24+0100,24.45,76.01,68.49,1000.98,1006.73,18.3,24.4,success
1788354918,2026-09-02T14:15:18+0100,24.06,75.31,68.15,1001.23,1006.99,17.8,24.1,success
1788355221,2026-09-02T14:20:21+0100,23.85,74.93,68.94,1001.05,1006.81,17.8,23.9,success
1788355524,2026-09-02T14:25:24+0100,23.86,74.95,68.34,1000.98,1006.74,17.7,23.9,success
1788355817,2026-09-02T14:30:17+0100,24.04,75.27,68.74,1000.98,1006.74,17.9,24.0,success
1788356123,2026-09-02T14:35:23+0100,23.91,75.04,68.52,1000.8,1006.56,17.8,23.9,success
1788356433,2026-09-02T14:40:33+0100,23.87,74.97,68.76,1000.82,1006.59,17.8,23.9,success
1788356718,2026-09-02T14:45:18+0100,23.92,75.06,68.12,1000.7,1006.46,17.7,23.9,success
1788357025,2026-09-02T14:50:25+0100,24.13,75.43,67.93,1000.84,1006.6,17.8,24.1,success
1788357317,2026-09-02T14:55:17+0100,24.0,75.2,68.65,1000.85,1006.61,17.9,24.0,success
1788357619,2026-09-02T15:00:19+0100,24.22,75.6,67.95,1000.87,1006.63,17.9,24.2,success
1788357918,2026-09-02T15:05:18+0100,24.34,75.81,67.82,1000.85,1006.61,18.0,24.3,success
1788358218,2026-09-02T15:10:18+0100,24.11,75.4,68.37,1000.74,1006.5,17.9,24.1,success
1788358518,2026-09-02T15:15:18+0100,24.04,75.27,68.58,1000.83,1006.59,17.9,24.0,success
1788358817,2026-09-02T15:20:17+0100,24.36,75.85,67.61,1000.94,1006.69,18.0,24.4,success
1788359117,2026-09-02T15:25:17+0100,24.63,76.33,66.38,1000.92,1006.67,17.9,24.6,success
1788359418,2026-09-02T15:30:18+0100,24.35,75.83,67.22,1001.03,1006.79,17.9,24.4,success
1788359717,2026-09-02T15:35:17+0100,24.55,76.19,66.82,1001.01,1006.76,18.0,24.6,success
1788360020,2026-09-02T15:40:20+0100,24.16,75.49,66.3,1000.99,1006.75,17.5,24.2,success
1788360318,2026-09-02T15:45:18+0100,24.18,75.52,65.0,1001.05,1006.81,17.2,24.2,success
1788360618,2026-09-02T15:50:18+0100,24.16,75.49,65.65,1001.1,1006.86,17.3,24.2,success
1788360919,2026-09-02T15:55:19+0100,24.19,75.54,64.99,1000.89,1006.65,17.2,24.2,success
1788361221,2026-09-02T16:00:21+0100,24.24,75.63,64.67,1000.87,1006.63,17.2,24.2,success
1788361519,2026-09-02T16:05:19+0100,24.29,75.72,63.92,1000.77,1006.53,17.0,24.3,success
1788361817,2026-09-02T16:10:17+0100,24.36,75.85,63.94,1000.71,1006.47,17.1,24.4,success
1788362120,2026-09-02T16:15:20+0100,24.58,76.24,64.65,1000.71,1006.46,17.5,24.6,success
1788362417,2026-09-02T16:20:17+0100,24.55,76.19,62.92,1000.66,1006.41,17.0,24.6,success
1788362719,2026-09-02T16:25:19+0100,24.53,76.15,63.1,1000.8,1006.55,17.0,24.5,success
1788363016,2026-09-02T16:30:16+0100,24.6,76.28,62.29,1000.91,1006.66,16.9,24.6,success
1788363318,2026-09-02T16:35:18+0100,24.43,75.97,63.58,1000.84,1006.6,17.1,24.4,success
1788363622,2026-09-02T16:40:22+0100,24.58,76.24,63.75,1000.83,1006.58,17.3,24.6,success
1788363918,2026-09-02T16:45:18+0100,24.65,76.37,63.52,1000.67,1006.42,17.3,24.6,success
1788364222,2026-09-02T16:50:22+0100,25.0,77.0,62.85,1000.65,1006.39,17.4,25.0,success
1788364519,2026-09-02T16:55:19+0100,25.33,77.59,62.47,1000.69,1006.42,17.6,25.3,success
1788364826,2026-09-02T17:00:26+0100,25.15,77.27,63.33,1000.67,1006.41,17.7,25.1,success
1788365119,2026-09-02T17:05:19+0100,24.93,76.87,63.4,1000.65,1006.4,17.5,24.9,success
1788365426,2026-09-02T17:10:26+0100,24.85,76.73,62.62,1000.76,1006.5,17.2,24.9,success
1788365725,2026-09-02T17:15:25+0100,24.53,76.15,63.6,1000.79,1006.54,17.2,24.5,success
1788366018,2026-09-02T17:20:18+0100,24.12,75.42,64.25,1000.89,1006.65,16.9,24.1,success
1788366322,2026-09-02T17:25:22+0100,23.78,74.8,65.8,1000.98,1006.75,17.0,23.8,success
1788366617,2026-09-02T17:30:17+0100,23.36,74.05,69.36,1001.34,1007.11,17.4,23.4,success
1788366921,2026-09-02T17:35:21+0100,22.67,72.81,72.19,1001.32,1007.11,17.4,22.7,success
1788367221,2026-09-02T17:40:21+0100,22.27,72.09,73.04,1001.32,1007.12,17.2,22.3,success
1788367517,2026-09-02T17:45:17+0100,22.18,71.92,73.49,1001.41,1007.21,17.2,22.2,success
1788367829,2026-09-02T17:50:29+0100,21.98,71.56,74.1,1001.16,1006.97,17.2,22.0,success
1788368119,2026-09-02T17:55:19+0100,22.15,71.87,73.79,1001.11,1006.91,17.3,22.1,success
1788368429,2026-09-02T18:00:29+0100,22.15,71.87,73.58,1001.12,1006.92,17.2,22.1,success
1788368728,2026-09-02T18:05:28+0100,22.14,71.85,72.83,1001.2,1007.0,17.0,22.1,success
1788369021,2026-09-02T18:10:21+0100,22.07,71.73,73.07,1001.1,1006.9,17.0,22.1,success
1788369331,2026-09-02T18:15:31+0100,21.98,71.56,72.41,1001.19,1007.0,16.8,22.0,success
1788369621,2026-09-02T18:20:21+0100,22.05,71.69,72.53,1001.15,1006.95,16.9,22.1,success
1788369936,2026-09-02T18:25:36+0100,22.23,72.01,72.38,1001.2,1007.0,17.0,22.2,success
1788370224,2026-09-02T18:30:24+0100,22.04,71.67,72.6,1001.22,1007.02,16.9,22.0,success
1788370535,2026-09-02T18:35:35+0100,21.97,71.55,73.31,1001.01,1006.81,17.0,22.0,success
1788370910,2026-09-02T18:41:50+0100,21.88,71.38,73.43,1001.07,1006.88,16.9,21.9,success
1788371214,2026-09-02T18:46:54+0100,21.75,71.15,73.65,1000.99,1006.8,16.8,21.8,success
1788371432,2026-09-02T18:50:32+0100,21.73,71.11,73.69,1000.99,1006.8,16.8,21.7,success
1788371721,2026-09-02T18:55:21+0100,21.59,70.86,74.25,1001.1,1006.91,16.8,21.6,success
1788372019,2026-09-02T19:00:19+0100,21.5,70.7,74.75,1001.1,1006.91,16.8,21.5,success
1788372391,2026-09-02T19:06:31+0100,21.42,70.56,74.73,1001.13,1006.94,16.7,21.4,success
1788372630,2026-09-02T19:10:30+0100,21.61,70.9,74.32,1001.14,1006.95,16.8,21.6,success
1788372926,2026-09-02T19:15:26+0100,21.57,70.83,74.4,1001.11,1006.92,16.8,21.6,success
1788373228,2026-09-02T19:20:28+0100,21.4,70.52,74.65,1000.92,1006.73,16.7,21.4,success
1788373524,2026-09-02T19:25:24+0100,21.14,70.05,75.24,1001.01,1006.82,16.6,21.1,success
1788373904,2026-09-02T19:31:44+0100,20.9,69.62,75.84,1001.14,1006.96,16.5,20.9,success
1788374128,2026-09-02T19:35:28+0100,20.83,69.49,75.95,1001.23,1007.05,16.4,20.8,success
1788374426,2026-09-02T19:40:26+0100,20.76,69.37,76.42,1001.11,1006.94,16.5,20.8,success
1788374725,2026-09-02T19:45:25+0100,20.58,69.04,77.04,1001.15,1006.98,16.4,20.6,success
1788375023,2026-09-02T19:50:23+0100,20.48,68.86,77.17,1001.12,1006.96,16.3,20.5,success
1788375321,2026-09-02T19:55:21+0100,20.39,68.7,77.64,1001.18,1007.01,16.4,20.4,success
1788375620,2026-09-02T20:00:20+0100,20.25,68.45,78.02,1001.04,1006.87,16.3,20.2,success
1788375934,2026-09-02T20:05:34+0100,20.06,68.11,78.19,1001.17,1007.01,16.1,20.1,success
1788376236,2026-09-02T20:10:36+0100,19.92,67.86,78.82,1001.18,1007.03,16.1,19.9,success
1788376523,2026-09-02T20:15:23+0100,19.85,67.73,79.1,1001.29,1007.14,16.1,19.9,success
1788376826,2026-09-02T20:20:26+0100,19.84,67.71,79.53,1001.5,1007.35,16.2,19.8,success
1788377220,2026-09-02T20:27:00+0100,19.81,67.66,79.81,1001.4,1007.25,16.2,19.8,success
1788377422,2026-09-02T20:30:22+0100,19.77,67.59,80.44,1001.48,1007.33,16.3,19.8,success
1788377727,2026-09-02T20:35:27+0100,19.75,67.55,79.92,1001.47,1007.32,16.2,19.8,success
1788378023,2026-09-02T20:40:23+0100,19.66,67.39,79.47,1001.53,1007.38,16.0,19.7,success
